run_name,fraction,fraction_pct,beta,beta_key,step,metric,key,value
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,97,Gradient norm,actor/grad_norm,7.4519853591918945
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,97,Train score mean,critic/score/mean,-0.14453125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,97,Response length mean,response_length/mean,151.669921875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,97,Time per step,perf/time_per_step,46.153725928626955
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,98,Rollout correct ratio,wdl_sft/correct_ratio,0.3828125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,98,Gradient norm,actor/grad_norm,10.400198936462402
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,98,Train score mean,critic/score/mean,-0.234375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,98,Response length mean,response_length/mean,166.322265625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,98,Time per step,perf/time_per_step,43.202873705886304
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,99,Rollout correct ratio,wdl_sft/correct_ratio,0.44140625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,99,Gradient norm,actor/grad_norm,7.9036641120910645
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,99,Train score mean,critic/score/mean,-0.1171875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,99,Response length mean,response_length/mean,169.443359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,99,Time per step,perf/time_per_step,42.48613724857569
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,HumanEval+ pass@1,val-core/HumanEval+/acc/pass@1,0.5182926829268293
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,MBPP+ pass@1,val-core/MBPP+/acc/pass@1,0.5158730158730159
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,LiveCodeBench pass@1,val-core/LiveCodeBench/acc/pass@1,0.1484375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,HumanEval+ extract fail,val-aux/HumanEval+/code_reward_extraction_fail/mean@1,0.006097560975609756
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,MBPP+ extract fail,val-aux/MBPP+/code_reward_extraction_fail/mean@1,0.0026455026455026454
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,LiveCodeBench extract fail,val-aux/LiveCodeBench/code_reward_extraction_fail/mean@1,0.0234375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,Rollout correct ratio,wdl_sft/correct_ratio,0.4765625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,Gradient norm,actor/grad_norm,7.726709365844727
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,Train score mean,critic/score/mean,-0.046875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,Response length mean,response_length/mean,156.6171875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,100,Time per step,perf/time_per_step,48.52669809758663
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,101,Rollout correct ratio,wdl_sft/correct_ratio,0.470703125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,101,Gradient norm,actor/grad_norm,7.836079120635986
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,101,Train score mean,critic/score/mean,-0.05859375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,101,Response length mean,response_length/mean,152.515625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,101,Time per step,perf/time_per_step,40.48094588238746
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,102,Rollout correct ratio,wdl_sft/correct_ratio,0.455078125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,102,Gradient norm,actor/grad_norm,6.83029842376709
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,102,Train score mean,critic/score/mean,-0.08984375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,102,Response length mean,response_length/mean,161.625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,102,Time per step,perf/time_per_step,42.9733123248443
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,103,Rollout correct ratio,wdl_sft/correct_ratio,0.40625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,103,Gradient norm,actor/grad_norm,8.893765449523926
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,103,Train score mean,critic/score/mean,-0.1875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,103,Response length mean,response_length/mean,159.87109375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,103,Time per step,perf/time_per_step,40.50671461224556
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,104,Rollout correct ratio,wdl_sft/correct_ratio,0.431640625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,104,Gradient norm,actor/grad_norm,7.937641620635986
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,104,Train score mean,critic/score/mean,-0.13671875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,104,Response length mean,response_length/mean,142.310546875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,104,Time per step,perf/time_per_step,40.34964526910335
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,HumanEval+ pass@1,val-core/HumanEval+/acc/pass@1,0.4817073170731707
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,MBPP+ pass@1,val-core/MBPP+/acc/pass@1,0.5105820105820106
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,LiveCodeBench pass@1,val-core/LiveCodeBench/acc/pass@1,0.1640625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,HumanEval+ extract fail,val-aux/HumanEval+/code_reward_extraction_fail/mean@1,0.006097560975609756
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,MBPP+ extract fail,val-aux/MBPP+/code_reward_extraction_fail/mean@1,0.0
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,LiveCodeBench extract fail,val-aux/LiveCodeBench/code_reward_extraction_fail/mean@1,0.0078125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,Rollout correct ratio,wdl_sft/correct_ratio,0.431640625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,Gradient norm,actor/grad_norm,9.299375534057617
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,Train score mean,critic/score/mean,-0.13671875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,Response length mean,response_length/mean,152.396484375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,105,Time per step,perf/time_per_step,46.50312055461109
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,106,Rollout correct ratio,wdl_sft/correct_ratio,0.455078125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,106,Gradient norm,actor/grad_norm,7.629060745239258
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,106,Train score mean,critic/score/mean,-0.08984375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,106,Response length mean,response_length/mean,136.814453125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,106,Time per step,perf/time_per_step,42.665595163591206
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,107,Rollout correct ratio,wdl_sft/correct_ratio,0.431640625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,107,Gradient norm,actor/grad_norm,7.721428871154785
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,107,Train score mean,critic/score/mean,-0.13671875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,107,Response length mean,response_length/mean,156.4296875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,107,Time per step,perf/time_per_step,17.120048279874027
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,108,Rollout correct ratio,wdl_sft/correct_ratio,0.4453125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,108,Gradient norm,actor/grad_norm,7.210034370422363
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,108,Train score mean,critic/score/mean,-0.109375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,108,Response length mean,response_length/mean,140.5703125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,108,Time per step,perf/time_per_step,40.832658272236586
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,109,Rollout correct ratio,wdl_sft/correct_ratio,0.408203125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,109,Gradient norm,actor/grad_norm,8.932854652404785
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,109,Train score mean,critic/score/mean,-0.18359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,109,Response length mean,response_length/mean,156.65625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,109,Time per step,perf/time_per_step,42.17492081876844
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,HumanEval+ pass@1,val-core/HumanEval+/acc/pass@1,0.4695121951219512
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,MBPP+ pass@1,val-core/MBPP+/acc/pass@1,0.5185185185185185
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,LiveCodeBench pass@1,val-core/LiveCodeBench/acc/pass@1,0.1640625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,HumanEval+ extract fail,val-aux/HumanEval+/code_reward_extraction_fail/mean@1,0.0
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,MBPP+ extract fail,val-aux/MBPP+/code_reward_extraction_fail/mean@1,0.007936507936507936
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,LiveCodeBench extract fail,val-aux/LiveCodeBench/code_reward_extraction_fail/mean@1,0.03125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,Rollout correct ratio,wdl_sft/correct_ratio,0.466796875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,Gradient norm,actor/grad_norm,7.761562824249268
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,Train score mean,critic/score/mean,-0.06640625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,Response length mean,response_length/mean,161.103515625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,110,Time per step,perf/time_per_step,48.69615228381008
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,111,Rollout correct ratio,wdl_sft/correct_ratio,0.4921875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,111,Gradient norm,actor/grad_norm,7.135280609130859
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,111,Train score mean,critic/score/mean,-0.015625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,111,Response length mean,response_length/mean,143.044921875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,111,Time per step,perf/time_per_step,41.61070475913584
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,112,Rollout correct ratio,wdl_sft/correct_ratio,0.46484375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,112,Gradient norm,actor/grad_norm,8.174057960510254
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,112,Train score mean,critic/score/mean,-0.0703125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,112,Response length mean,response_length/mean,158.5234375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,112,Time per step,perf/time_per_step,13.852332863025367
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,113,Rollout correct ratio,wdl_sft/correct_ratio,0.43359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,113,Gradient norm,actor/grad_norm,8.561038970947266
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,113,Train score mean,critic/score/mean,-0.1328125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,113,Response length mean,response_length/mean,151.51953125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,113,Time per step,perf/time_per_step,66.35054739005864
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,114,Rollout correct ratio,wdl_sft/correct_ratio,0.48046875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,114,Gradient norm,actor/grad_norm,7.648531436920166
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,114,Train score mean,critic/score/mean,-0.0390625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,114,Response length mean,response_length/mean,155.822265625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,114,Time per step,perf/time_per_step,44.05292873643339
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,HumanEval+ pass@1,val-core/HumanEval+/acc/pass@1,0.5182926829268293
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,MBPP+ pass@1,val-core/MBPP+/acc/pass@1,0.5079365079365079
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,LiveCodeBench pass@1,val-core/LiveCodeBench/acc/pass@1,0.1484375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,HumanEval+ extract fail,val-aux/HumanEval+/code_reward_extraction_fail/mean@1,0.006097560975609756
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,MBPP+ extract fail,val-aux/MBPP+/code_reward_extraction_fail/mean@1,0.005291005291005291
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,LiveCodeBench extract fail,val-aux/LiveCodeBench/code_reward_extraction_fail/mean@1,0.0
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,Rollout correct ratio,wdl_sft/correct_ratio,0.423828125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,Gradient norm,actor/grad_norm,9.015524864196777
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,Train score mean,critic/score/mean,-0.15234375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,Response length mean,response_length/mean,169.96484375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,115,Time per step,perf/time_per_step,48.669454576447606
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,116,Rollout correct ratio,wdl_sft/correct_ratio,0.33203125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,116,Gradient norm,actor/grad_norm,9.892571449279785
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,116,Train score mean,critic/score/mean,-0.3359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,116,Response length mean,response_length/mean,165.8359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,116,Time per step,perf/time_per_step,42.06900420319289
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,117,Rollout correct ratio,wdl_sft/correct_ratio,0.439453125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,117,Gradient norm,actor/grad_norm,7.83143949508667
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,117,Train score mean,critic/score/mean,-0.12109375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,117,Response length mean,response_length/mean,146.4453125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,117,Time per step,perf/time_per_step,40.70207864511758
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,118,Rollout correct ratio,wdl_sft/correct_ratio,0.439453125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783319854,100%,100,beta=0.0,beta0,118,Gradient norm,actor/grad_norm,8.529825210571289
